"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-01-01 ~ 2024-12-30"
"실거래구분 : 오피스텔(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","매수","매도","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"6977","서울특별시 영등포구 양평동4가","238-2","0238","0002","선유도한강오피스텔","34.5300","202405","08","26,500","5","개인","개인","2017"," ","-","중개거래","서울 영등포구"
"6978","서울특별시 강남구 자곡동","669","0669","0000","강남블루지움","47.7100","202405","08","37,000","6","개인","개인","2017"," ","-","직거래","-"
"6979","서울특별시 강서구 방화동","830-2","0830","0002","하이포트","27.9370","202405","08","8,100","9","개인","개인","1999","금낭화로 128","-","중개거래","서울 강서구"
"6980","서울특별시 강서구 가양동","1480-5","1480","0005","이스타빌1차","30.2400","202405","08","13,400","13","개인","개인","2002","양천로57길 10-20","-","중개거래","서울 강서구"
"6981","서울특별시 영등포구 영등포동4가","443","0443","0000","영등포 센트럴 푸르지오 시티","29.7500","202405","08","23,000","15","개인","개인","2013","문래로 180","-","중개거래","서울 영등포구"
"6982","서울특별시 강남구 대치동","943-24","0943","0024","신안메트로칸","30.1100","202405","08","32,000","23","개인","개인","2004","테헤란로88길 10","-","중개거래","서울 강남구"
"6983","서울특별시 구로구 신도림동","337","0337","0000","신도림1차푸르지오","70.7100","202405","08","63,000","17","개인","개인","2007","경인로 661","-","직거래","-"
"6984","서울특별시 동대문구 휘경동","266-6","0266","0006","프리미어 M 회기","16.2900","202405","08","17,500","11","개인","개인","2019","망우로21길 63","-","중개거래","서울 동대문구"
"6985","서울특별시 강서구 마곡동","795-1","0795","0001","필네이처","32.4300","202405","08","29,000","4","개인","법인","2016","마곡중앙8로 86","-","직거래","-"
"6986","서울특별시 중구 황학동","819","0819","0000","황학동 복합시설(DUO302)","22.5200","202405","08","16,000","11","개인","개인","2014","난계로 169","-","직거래","-"
"6987","서울특별시 중구 만리동2가","11-1","0011","0001","KCC 파크타운","66.4700","202405","08","70,000","4","개인","개인","2004","만리재로 185","-","중개거래","서울 중구"
"6988","서울특별시 마포구 공덕동","12-98","0012","0098","공덕오피스타","16.1300","202405","07","15,800","10","개인","개인","2013","만리재로 104","-","중개거래","서울 마포구"
"6989","서울특별시 송파구 문정동","652-2","0652","0002","문정 오벨리스크","24.4600","202405","07","23,000","8","개인","법인","2018","송파대로 145","-","중개거래","서울 송파구, 서울 중구"
"6990","서울특별시 강남구 역삼동","736-22","0736","0022","메이플라워멤버스빌오피스텔","20.1000","202405","07","13,700","10","법인","개인","2006","테헤란로20길 15","-","중개거래","서울 강남구"
"6991","서울특별시 마포구 공덕동","463","0463","0000","마포현대하이엘","48.9680","202405","07","34,000","2","개인","개인","2005","마포대로 173","-","중개거래","서울 마포구"
"6992","서울특별시 동대문구 답십리동","530-4","0530","0004","보광타워","28.1400","202405","07","22,700","7","개인","개인","2019","황물로 90","-","중개거래","서울 동대문구"
"6993","서울특별시 동대문구 답십리동","487-2","0487","0002","knktower","12.9924","202405","07","19,800","11","개인","개인","2024","전농로 33","-","직거래","-"
"6994","서울특별시 강남구 자곡동","596","0596","0000","강남 더샵라르고","25.6308","202405","07","20,000","10","개인","개인","2014","자곡로 201","-","중개거래","서울 강남구, 서울 송파구"
"6995","서울특별시 마포구 상수동","157-1","0157","0001","세방글로벌시티","29.5000","202405","07","18,000","5","개인","개인","2005","독막로 100","-","중개거래","서울 마포구"
"6996","서울특별시 구로구 구로동","650-4","0650","0004","SK 허브수 ","37.5300","202405","07","19,500","11","개인","개인","2005","구일로10길 27","-","중개거래","서울 구로구"
"6997","서울특별시 마포구 서교동","353-1","0353","0001","서교타워","37.1200","202405","07","17,900","12","개인","개인","1999","양화로 133","-","중개거래","서울 마포구"
"6998","서울특별시 동대문구 장안동","466-9","0466","0009","(466-9)","15.6100","202405","07","4,300","3","개인","개인","1999","천호대로 451","-","중개거래","서울 동대문구"
"6999","서울특별시 강남구 도곡동","467-17","0467","0017","타워팰리스","79.0400","202405","07","189,500","6","개인","개인","2003","언주로30길 57","-","중개거래","서울 강남구"
"7000","서울특별시 성동구 성수동2가","277-101","0277","0101","성수동램킨중흥S클래스오피스텔","18.3300","202405","07","13,800","2","개인","개인","2013","아차산로13길 16","-","중개거래","서울 성동구"
"7001","서울특별시 동대문구 신설동","97-8","0097","0008","동광동대문베르빌","28.3100","202405","07","16,000","2","공공기관","개인","2004","천호대로 23","-","중개거래","서울 동대문구"
"7002","서울특별시 강서구 마곡동","776-2","0776","0002","마곡센트럴대방디엠시티오피스텔","29.4799","202405","07","23,000","4","개인","개인","2017","양천로 344","-","중개거래","서울 강서구"
"7003","서울특별시 강서구 마곡동","758","0758","0000","마곡시티오피스텔","22.5100","202405","07","15,900","11","개인","개인","2016","마곡서로 170","-","중개거래","서울 강서구"
"7004","서울특별시 강북구 수유동","274-3","0274","0003","FIRST VIEW 아파트","23.7400","202405","07","8,850","2","개인","개인","2010","삼양로130길 9-21","-","중개거래","서울 강북구"
"7005","서울특별시 영등포구 영등포동3가","9-13","0009","0013","에쉐르아이 시네마 쇼핑몰","30.0000","202405","07","14,500","12","개인","개인","2005","영중로 12","-","직거래","-"
"7006","서울특별시 강동구 천호동","442-34","0442","0034","대동피렌체리버","32.6700","202405","07","15,000","12","개인","개인","2004","올림픽로 667","-","중개거래","서울 강동구"
"7007","서울특별시 영등포구 여의도동","17","0017","0000","여의도 the? 아일랜드 파크","76.1000","202405","06","122,000","5","법인","개인","2006","의사당대로 38","-","중개거래","서울 영등포구"
"7008","서울특별시 광진구 군자동","473-1","0473","0001","(473-1)","18.1300","202405","06","19,000","7","개인","개인","2019","천호대로 530","-","중개거래","서울 광진구"
"7009","서울특별시 송파구 거여동","605","0605","0000","휴먼빌 시티","23.1380","202405","06","18,000","4","개인","개인","2020","위례송파로3길 12","-","중개거래","서울 송파구"
"7010","서울특별시 구로구 구로동","97-4","0097","0004","하나세인스톤2차","18.3700","202405","06","9,800","3","개인","개인","2011","가마산로 284","-","중개거래","서울 영등포구"
"7011","서울특별시 동대문구 용두동","255-58","0255","0058","창보리버리치","20.4600","202405","06","19,000","2","개인","개인","2019"," ","-","중개거래","서울 동대문구"
"7012","서울특별시 동대문구 용두동","104-3","0104","0003","동대문 푸르지오시티","23.4700","202405","06","16,800","6","개인","개인",""," ","-","중개거래","서울 동대문구, 서울 종로구"
"7013","서울특별시 구로구 구로동","104-3","0104","0003","그린플러스 구로 해담채3","17.3500","202405","06","10,000","5","법인","개인","2014","가마산로27길 11-15","-","중개거래","서울 구로구"
"7014","서울특별시 관악구 남현동","1061-18","1061","0018","(1061-18)","28.0500","202405","06","20,000","14","개인","개인","2005","과천대로 939","-","중개거래","서울 관악구"
"7015","서울특별시 강남구 역삼동","825-20","0825","0020","강남역 센트럴 푸르지오 시티","24.6100","202405","06","29,000","11","개인","개인","2015"," ","-","중개거래","서울 강남구"
"7016","서울특별시 마포구 상암동","1596","1596","0000","상암DMC푸르지오시티, S-City","20.3200","202405","06","19,500","13","개인","개인","2017","월드컵북로54길 25","-","중개거래","서울 마포구"
"7017","서울특별시 강동구 강일동","679-3","0679","0003","강일리슈빌에스","18.5281","202405","06","10,800","8","개인","개인","2016","아리수로 419","-","중개거래","서울 강동구"
"7018","서울특별시 서초구 서초동","1599-2","1599","0002","엘지서초에클라트","31.3550","202405","06","23,600","10","개인","개인","2004","반포대로14길 71","-","중개거래","서울 서초구"
"7019","서울특별시 성동구 상왕십리동","750","0750","0000","노블리안","25.7400","202405","06","17,400","12","개인","개인","2003","왕십리로 390","-","중개거래","서울 동작구, 서울 성동구"
"7020","서울특별시 성동구 상왕십리동","750","0750","0000","노블리안","25.7400","202405","06","17,400","12","개인","개인","2003","왕십리로 390","20240520","중개거래","서울 성동구"
"7021","서울특별시 송파구 문정동","652-5","0652","0005","문정 아이파크","25.7700","202405","06","23,500","6","개인","개인","2017","법원로4길 6","-","중개거래","서울 송파구"
"7022","서울특별시 송파구 문정동","620","0620","0000","송파푸르지오시티","29.6300","202405","06","24,000","6","개인","개인","2013","새말로 62","-","중개거래","서울 송파구, 서울 중구"
"7023","서울특별시 서초구 서초동","1337-14","1337","0014","이즈타워","29.4300","202405","05","23,750","12","개인","개인","2006","사임당로 178","-","중개거래","서울 강남구"
"7024","서울특별시 마포구 성산동","593-7","0593","0007","마포상암시티프라디움리버","17.0200","202405","05","23,500","11","개인","개인","2021","모래내로1길 4","-","중개거래","서울 마포구, 서울 서대문구"
"7025","서울특별시 동작구 대방동","394-26","0394","0026","리안","19.1300","202405","05","13,000","4","개인","개인","2017"," ","-","중개거래","서울 동작구"
"7026","서울특별시 광진구 화양동","93-1","0093","0001","DM7 건대","36.2700","202405","05","59,000","10","법인","법인","2024","광나루로20길 40","-","직거래","-"
"7027","서울특별시 종로구 종로5가","138-4","0138","0004","종로5가역 하이뷰더광장","18.9700","202405","05","30,210","6","개인","법인","2022","종로 210","-","직거래","-"
"7028","서울특별시 영등포구 신길동","96-13","0096","0013","피오에스오피스텔","19.9900","202405","04","13,000","5","개인","개인","2003","영등포로 375","-","직거래","-"
"7029","서울특별시 구로구 구로동","603-9","0603","0009","스타팰리스(603-9)","29.8730","202405","04","16,000","10","개인","개인","2003","경인로 572","-","중개거래","서울 구로구"
"7030","서울특별시 강서구 방화동","620-214","0620","0214","(620-214)","27.3700","202405","04","11,600","10","개인","개인","2011","개화동로 561","-","중개거래","서울 강서구"
"7031","서울특별시 송파구 문정동","624","0624","0000","송파 아이파크","29.8300","202405","04","27,500","10","개인","개인","2015","법원로 55","-","중개거래","서울 송파구"
"7032","서울특별시 용산구 동자동","56","0056","0000","트윈시티 남산","21.7100","202405","04","28,000","2","개인","개인","2015"," ","-","중개거래","서울 용산구"
"7033","서울특별시 송파구 문정동","618","0618","0000","파크하비오","23.7600","202405","04","20,500","11","개인","개인",""," ","-","직거래","-"
"7034","서울특별시 동작구 노량진동","16-1","0016","0001","노량진 드림스퀘어 복합빌딩","24.1329","202405","04","19,900","7","개인","개인","2020","노들로2길 7","-","중개거래","서울 동작구"
"7035","서울특별시 은평구 진관동","100-1","0100","0001","은평헤스티아 2차","26.2300","202405","04","12,500","8","개인","개인","2016","통일로 1022","-","중개거래","서울 은평구"
"7036","서울특별시 금천구 가산동","547-78","0547","0078","더센티아","28.1300","202405","04","43,900","9","개인","법인","2023","가산디지털2로 127-143","-","직거래","-"
"7037","서울특별시 동대문구 답십리동","497-23","0497","0023","청계 푸르지오시티","20.6200","202405","04","13,400","12","개인","개인","2015","천호대로 257","-","중개거래","서울 동대문구"
"7038","서울특별시 종로구 경운동","89-4","0089","0004","운현궁 에스케이 허브","39.2000","202405","04","29,000","5","개인","개인","2005","삼일대로 461","-","중개거래","서울 종로구"
"7039","서울특별시 금천구 독산동","1156","1156","0000","금천 롯데캐슬 골드파크 4차","21.7800","202405","04","16,000","17","개인","개인","2019","시흥대로 315","-","중개거래","서울 금천구"
"7040","서울특별시 영등포구 영등포동2가","94-154","0094","0154","여의도 디앤써밋","27.9800","202405","04","25,700","16","개인","개인","2019","버드나루로 23","-","중개거래","서울 영등포구"
"7041","서울특별시 영등포구 양평동6가","94","0094","0000","선유도역 더블파크 투웨니퍼스트","28.4200","202405","04","31,000","12","개인","개인","2020","양평로30길 38","-","중개거래","서울 영등포구"
"7042","서울특별시 구로구 오류동","33-1","0033","0001","예성라온팰리스","137.7800","202405","04","60,000","14","개인","개인","2007","경인로 236","-","직거래","-"
"7043","서울특별시 관악구 봉천동","866-11","0866","0011","관악맥스텔","25.8200","202405","04","13,600","10","개인","개인","2003","관악로15길 23-11","-","중개거래","서울 관악구"
"7044","서울특별시 용산구 한강로2가","2-11","0002","0011","한강로 대우아이빌","34.8300","202405","04","26,800","5","개인","개인","2004","한강대로43길 13","-","중개거래","서울 용산구"
"7045","서울특별시 영등포구 도림동","265-1","0265","0001","도림동 하나아파텔(1차)","48.3200","202405","04","30,000","6","개인","개인","2003","도영로 16","-","중개거래","서울 영등포구"
"7046","서울특별시 중구 만리동2가","11-1","0011","0001","KCC 파크타운","32.0200","202405","04","27,500","13","개인","개인","2004","만리재로 185","-","중개거래","서울 중구"
"7047","서울특별시 관악구 봉천동","869-10","0869","0010","관악센츄리타워","30.1000","202405","04","12,200","11","개인","개인","1995","남부순환로 1808","-","중개거래","서울 관악구"
"7048","서울특별시 광진구 군자동","473-1","0473","0001","(473-1)","18.1300","202405","03","19,000","7","개인","개인","2019","천호대로 530","20240613","중개거래","서울 광진구"
"7049","서울특별시 강남구 도곡동","467-18","0467","0018","우성캐릭터-빌","30.5000","202405","03","27,500","9","개인","개인","1998","언주로 122","-","중개거래","서울 강남구"
"7050","서울특별시 강서구 방화동","619-5","0619","0005","방화투웨니퍼스트","16.3200","202405","03","9,300","8","개인","개인","2016","개화동로27가길 23","-","중개거래","서울 강서구"
"7051","서울특별시 강서구 방화동","829-5","0829","0005","에어뷰21-1오피스텔","24.9900","202405","03","7,900","9","개인","개인","1999","금낭화로 145","-","중개거래","서울 강서구"
"7052","서울특별시 송파구 문정동","618","0618","0000","파크하비오","48.9600","202405","03","47,800","17","개인","개인",""," ","-","중개거래","서울 송파구"
"7053","서울특별시 강남구 역삼동","707-38","0707","0038","테헤란로오피스텔","37.5800","202405","03","34,000","15","개인","개인","1991","테헤란로52길 6","-","중개거래","서울 강남구"
"7054","서울특별시 강남구 역삼동","707-38","0707","0038","테헤란로오피스텔","37.5800","202405","03","34,000","15","개인","개인","1991","테헤란로52길 6","-","중개거래","서울 강남구"
"7055","서울특별시 강남구 역삼동","831-40","0831","0040","역삼SK허브블루","28.1200","202405","03","18,000","8","개인","개인","2004","역삼로3길 7","-","중개거래","서울 강남구"
"7056","서울특별시 강남구 역삼동","707-38","0707","0038","테헤란로오피스텔","42.0100","202405","03","32,450","14","개인","개인","1991","테헤란로52길 6","-","중개거래","서울 강남구"
"7057","서울특별시 용산구 한강로2가","2-8","0002","0008","한강로벽산메가트리움","29.5400","202405","03","31,800","23","개인","개인","2005","한강대로43길 8","-","중개거래","서울 용산구"
"7058","서울특별시 구로구 개봉동","403-70","0403","0070","웰타운","28.1900","202405","03","30,900","2","개인","법인","2024","개봉로 44","-","직거래","-"
"7059","서울특별시 강북구 수유동","223-1","0223","0001","두온오피스텔","33.2000","202405","03","12,400","8","개인","개인","2003","노해로 38","-","중개거래","서울 강북구"
"7060","서울특별시 영등포구 영등포동2가","94-125","0094","0125","청풍 스카이","37.4300","202405","03","23,000","4","개인","개인","2017"," ","20240523","직거래","-"
"7061","서울특별시 영등포구 양평동4가","281","0281","0000","르네상스 한강 오피스텔","37.6600","202405","03","37,500","7","개인","개인","2004","양평로12가길 14","-","중개거래","서울 영등포구"
"7062","서울특별시 관악구 봉천동","867-12","0867","0012","봉천동 867-12 공동주택 (대호아이피개발주식회사)","24.7400","202405","03","16,900","3","개인","개인","2013","남부순환로218길 37","-","중개거래","서울 관악구"
"7063","서울특별시 강남구 수서동","716","0716","0000","사이룩스","53.1000","202405","03","52,000","5","개인","개인","2003","광평로 295","-","중개거래","서울 강남구"
"7064","서울특별시 양천구 목동","907","0907","0000","현대월드타워","38.2200","202405","03","22,200","24","개인","개인","1999","목동서로 77","-","중개거래","서울 양천구"
"7065","서울특별시 강서구 화곡동","924-2","0924","0002","(924-2)","36.1200","202405","03","10,000","6","개인","개인","1996","월정로20길 62-8","-","직거래","-"
"7066","서울특별시 금천구 시흥동","882-61","0882","0061","시흥 사거리 와이즈 플레이스","18.2500","202405","03","9,300","13","개인","개인","2012","시흥대로 236","-","중개거래","서울 금천구"
"7067","서울특별시 송파구 방이동","43","0043","0000","대명벨리온","17.3200","202405","03","19,000","7","개인","개인","2017"," ","-","중개거래","서울 송파구"
"7068","서울특별시 송파구 방이동","43","0043","0000","대명벨리온","17.1200","202405","03","17,200","6","개인","개인","2017"," ","-","중개거래","서울 송파구"
"7069","서울특별시 서초구 신원동","611","0611","0000","서초포레지움","19.8400","202405","03","15,000","5","개인","개인","2018","청계산로 201","20241108","중개거래","경기 하남시, 서울 서초구"
"7070","서울특별시 종로구 숭인동","76","0076","0000","롯데캐슬 천지인","39.6000","202405","03","26,000","5","개인","개인","2004","종로 347","20240530","중개거래","서울 종로구"
"7071","서울특별시 강남구 역삼동","707-38","0707","0038","테헤란로오피스텔","42.0100","202405","03","38,001","15","개인","개인","1991","테헤란로52길 6","-","중개거래","서울 강남구"
"7072","서울특별시 강서구 염창동","266-12","0266","0012","한빛어반뉴스토리","28.6900","202405","03","25,000","4","개인","개인","2018"," ","-","중개거래","서울 강서구, 서울 양천구"
"7073","서울특별시 성북구 장위동","8-2","0008","0002","석계역 한일노벨리아시티","18.0315","202405","03","10,700","13","개인","개인","2019","화랑로 299","-","중개거래","서울 성북구"
"7074","서울특별시 강남구 자곡동","669","0669","0000","강남블루지움","20.8000","202405","03","17,500","7","개인","개인","2017"," ","-","중개거래","서울 강남구"
"7075","서울특별시 양천구 신정동","324","0324","0000","목동2차아크로텔","92.5100","202405","03","77,500","14","개인","개인","2004","목동서로 411","-","중개거래","서울 양천구"
"7076","서울특별시 강남구 자곡동","662","0662","0000","강남 지웰홈스","23.7150","202405","03","18,200","10","개인","법인","2014","자곡로 204-5","-","중개거래","서울 강남구"
"7077","서울특별시 서초구 양재동","275-4","0275","0004","트윈타워","24.0700","202405","03","14,900","12","개인","개인","1991","마방로10길 15","-","중개거래","서울 서초구"
"7078","서울특별시 서초구 잠원동","76","0076","0000","씨티21","22.8300","202405","02","45,000","10","개인","개인","1988","반포대로 316","-","중개거래","서울 서초구"
"7079","서울특별시 종로구 경운동","89-4","0089","0004","운현궁 에스케이 허브","41.1200","202405","02","35,000","7","개인","개인","2005","삼일대로 461","-","중개거래","서울 종로구"
"7080","서울특별시 성동구 성수동2가","299-29","0299","0029","(299-29)","29.5650","202405","02","24,000","2","개인","개인","2016","광나루로 222","-","중개거래","서울 성동구"
"7081","서울특별시 구로구 구로동","187-3","0187","0003","예성유토피아","56.2500","202405","02","37,000","4","법인","개인","2005","도림천로 448","-","중개거래","서울 구로구"
"7082","서울특별시 강남구 역삼동","837-11","0837","0011","유니온오피스텔","57.6000","202405","02","43,000","11","개인","개인","1993","강남대로 310","-","중개거래","서울 강남구"
"7083","서울특별시 영등포구 여의도동","47","0047","0000","여의도자이","82.4800","202405","02","113,500","14","개인","개인","2008","여의동로3길 10","-","중개거래","서울 영등포구"
"7084","서울특별시 영등포구 여의도동","61-3","0061","0003","(61-3)","48.9900","202405","02","34,000","5","개인","개인","1991","63로 40","-","중개거래","서울 영등포구"
"7085","서울특별시 송파구 문정동","620","0620","0000","송파푸르지오시티","30.0000","202405","02","24,100","13","개인","개인","2013","새말로 62","-","중개거래","서울 송파구"
"7086","서울특별시 은평구 진관동","100-3","0100","0003","아이파크 포레스트 게이트","31.3400","202405","02","22,000","22","개인","개인","2013","통일로 1010","-","중개거래","서울 은평구"
"7087","서울특별시 서초구 서초동","1338-20","1338","0020","서초현대렉시온","34.0000","202405","02","29,500","8","개인","개인","2005","강남대로 305","-","중개거래","서울 서초구"
"7088","서울특별시 서초구 서초동","1600-7","1600","0007","동양라디안루키","20.5000","202405","02","13,000","2","개인","개인","2004","서초중앙로 49","-","중개거래","서울 서초구"
"7089","서울특별시 종로구 숭인동","76","0076","0000","롯데캐슬 천지인","39.6000","202405","02","28,000","14","개인","개인","2004","종로 347","-","중개거래","서울 종로구"
"7090","서울특별시 영등포구 당산동3가","558-3","0558","0003","THE PARK 365","62.8100","202405","02","35,000","13","개인","개인","2007","선유동1로 50","-","직거래","-"
"7091","서울특별시 은평구 진관동","64","0064","0000","은평뉴타운 힐데스하임","54.4100","202405","02","41,000","6","개인","개인","2017","진관3로 11","-","중개거래","서울 종로구"
"7092","서울특별시 서초구 방배동","1031-3","1031","0003","(1031-3)","28.8000","202405","02","20,000","2","개인","개인","1987","방배로 39","-","중개거래","서울 서초구"
"7093","서울특별시 송파구 송파동","31-2","0031","0002","현대레이크빌","44.1200","202405","02","29,530","5","개인","개인","1999","석촌호수로 284","-","중개거래","서울 송파구"
"7094","서울특별시 성동구 상왕십리동","12-47","0012","0047","센트럴큐브","35.2200","202405","02","29,000","4","개인","개인","2019","난계로24길 19","-","직거래","-"
"7095","서울특별시 마포구 공덕동","29-5","0029","0005","미네뜨오피스텔","19.0800","202405","02","10,500","12","개인","법인","2002","만리재로 111","-","중개거래","서울 마포구"
"7096","서울특별시 서초구 잠원동","76","0076","0000","씨티21","26.4600","202405","02","52,000","5","개인","개인","1988","반포대로 316","-","중개거래","서울 서초구"
"7097","서울특별시 강남구 역삼동","837-13","0837","0013","강남역 와이즈 플레이스","23.8700","202405","02","19,800","6","개인","개인","2013","강남대로66길 14","-","중개거래","서울 강남구"
"7098","서울특별시 마포구 도화동","173","0173","0000","삼창주택","23.4000","202405","02","13,500","14","개인","개인","1987","마포대로 63-8","-","중개거래","서울 마포구"
"7099","서울특별시 영등포구 양평동3가","34","0034","0000","양평역 대우미래사랑","60.8400","202405","02","55,000","17","개인","개인","2004","선유서로 128","-","중개거래","서울 양천구"
"7100","서울특별시 강서구 마곡동","773-3","0773","0003","힐스테이트에코동익","24.5700","202405","02","20,800","13","개인","개인","2017"," ","-","중개거래","서울 강서구"
"7101","서울특별시 강동구 천호동","449-49","0449","0049","힐탑프라자","20.4800","202405","02","9,250","4","개인","개인","1994","천호대로 1073","-","중개거래","서울 강동구"
"7102","서울특별시 금천구 독산동","1007-13","1007","0013","e편한세상 독산 더타워","26.2152","202405","01","17,000","5","법인","개인","2019","범안로 1212","20240503","중개거래","서울 금천구"
"7103","서울특별시 강남구 역삼동","735-11","0735","0011","신일유토빌","32.9900","202405","01","19,750","8","개인","개인","2003","논현로87길 41","-","중개거래","서울 강남구"
"7104","서울특별시 용산구 한강로1가","50-1","0050","0001","용산파크자이","52.5500","202405","01","60,000","7","개인","개인","2005","한강대로 205","-","중개거래","서울 용산구"
"7105","서울특별시 영등포구 여의도동","28-3","0028","0003","여의도파크센터","128.0600","202405","01","200,000","25","개인","개인","2007","여의대로 8","-","중개거래","서울 영등포구"
"7106","서울특별시 강동구 강일동","677-2","0677","0002","아르페온1","14.9600","202405","01","7,000","5","개인","개인","2015","아리수로91길 24-5","-","중개거래","서울 강동구"
"7107","서울특별시 강서구 마곡동","758-1","0758","0001","마곡럭스나인오피스텔 엘동","25.2900","202405","01","19,800","11","개인","개인","2017"," ","-","중개거래","서울 강서구"
"7108","서울특별시 강서구 마곡동","773","0773","0000","힐스테이트 에코 마곡역","19.9670","202405","01","18,300","12","개인","개인","2017","마곡중앙로 76","-","중개거래","서울 강서구"
"7109","서울특별시 강서구 등촌동","634-10","0634","0010","투웨니퍼스트1차","29.7400","202405","01","24,500","11","개인","개인","2016","양천로66길 32","-","중개거래","서울 강서구, 서울 서초구"
"7110","서울특별시 강동구 길동","454-1","0454","0001","일성하이츠오피스텔","22.7700","202405","01","7,000","15","개인","법인","1993","천호대로 1121","-","중개거래","서울 강동구"
"7111","서울특별시 강동구 천호동","452-4","0452","0004","이안 강동 컴홈스테이","24.9900","202405","01","26,000","8","개인","개인","2021","천호대로161길 7","-","직거래","-"
"7112","서울특별시 강서구 등촌동","649-14","0649","0014","우림보보카운티뷰","27.3600","202405","01","14,500","6","개인","개인","2004","공항대로 509","-","중개거래","서울 강서구"
"7113","서울특별시 강서구 등촌동","648-6","0648","0006","비원오피스텔","70.1800","202405","01","32,000","13","개인","개인","2004","공항대로 525","-","중개거래","서울 강서구"
"7114","서울특별시 강서구 등촌동","639-8","0639","0008","ACE A-ZONE","65.8000","202405","01","39,000","10","개인","개인","2005","화곡로68길 36","-","중개거래","서울 강서구"
"7115","서울특별시 중랑구 신내동","648","0648","0000","디아뜨갤러리","49.5000","202405","01","20,000","5","개인","법인","2003","신내로 225","20240602","중개거래","서울 중랑구"
"7116","서울특별시 동대문구 휘경동","319-5","0319","0005","휘경동 코업레지던스","13.8600","202405","01","6,900","8","개인","개인","2002","회기로28길 7","-","중개거래","서울 동대문구"
"7117","서울특별시 동대문구 장안동","431-7","0431","0007","장안 루아르 오피스텔","21.5000","202405","01","13,000","9","개인","개인","2012","천호대로83길 34","-","중개거래","서울 동대문구"
"7118","서울특별시 영등포구 문래동6가","26","0026","0000","문래동 대우 이안","56.1000","202405","01","44,600","5","개인","개인","2004","문래로 41","-","중개거래","서울 영등포구"
"7119","서울특별시 중구 황학동","2484","2484","0000","신당역올리브2","23.8200","202405","01","12,700","11","개인","개인","2004","퇴계로 457","-","중개거래","서울 중구"
"7120","서울특별시 영등포구 당산동1가","186-63","0186","0063","파비앵-102","84.9300","202405","01","41,100","2","개인","개인","2017","영신로43길 16-14","-","중개거래","서울 영등포구"
"7121","서울특별시 영등포구 당산동2가","12-2","0012","0002","미라클시티","28.6000","202405","01","37,000","12","개인","법인","2022","영등포로22길 5","-","직거래","-"
"7122","서울특별시 마포구 대흥동","12-27","0012","0027","이대역 푸르지오 시티","29.1400","202405","01","23,000","3","개인","개인","2013","신촌로 170","-","중개거래","서울 마포구"
"7123","서울특별시 광진구 화양동","21-20","0021","0020","광진캠퍼스시티","16.0830","202405","01","13,900","14","개인","개인","2017"," ","-","중개거래","서울 광진구"
"7124","서울특별시 서초구 서초동","1445-14","1445","0014","더?서초","36.2700","202405","01","32,300","6","개인","개인","2006","서초중앙로 14","-","중개거래","서울 서초구"
"7125","서울특별시 서초구 서초동","1339-4","1339","0004","강남 삼부르네상스시티","26.2900","202405","01","41,810","8","개인","기타","2023"," ","-","직거래","-"
"7126","서울특별시 구로구 오류동","9-35","0009","0035","예성타워","27.0360","202405","01","32,700","5","개인","개인","2022","고척로4길 8","-","직거래","-"
"7127","서울특별시 동대문구 용두동","104-3","0104","0003","동대문 푸르지오시티","23.4700","202405","01","16,100","3","개인","개인",""," ","-","중개거래","서울 동대문구"
"7128","서울특별시 영등포구 도림동","269-1","0269","0001","쌍용플래티넘시티2단지","96.7000","202405","01","70,000","4","개인","개인","2006","도영로 15","-","중개거래","서울 영등포구"
"7129","서울특별시 중구 을지로6가","23","0023","0000","타임캐슬 오피스텔","46.5400","202405","01","27,900","14","개인","개인","2004","을지로 254","-","직거래","-"
"7130","서울특별시 송파구 문정동","624","0624","0000","송파 아이파크","25.8700","202405","01","21,900","12","개인","개인","2015","법원로 55","-","중개거래","서울 송파구"
"7131","서울특별시 송파구 문정동","618","0618","0000","파크하비오","25.8700","202405","01","20,800","11","개인","개인",""," ","-","중개거래","서울 송파구"
"7132","서울특별시 중구 을지로5가","20-1","0020","0001","정건벨라지오오피스텔","32.5700","202404","30","20,000","9","개인","개인","2003","을지로 213","-","중개거래","서울 중구"
"7133","서울특별시 마포구 상암동","1734","1734","0000","상암 한화 오벨리스크","24.2200","202404","30","12,200","9","개인","개인","2013","구룡길 19","-","중개거래","서울 마포구"
